"productId","productName","imageIndex","isPrimary","url","status","httpStatus","contentType","error"
"7Z0rGTiEArinoQP2hX5r","Frendy hrana za pse - Hunter menu ćuretina 3kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547944726-fhunter-3D-solo.png?alt=media&token=80af76d5-ed7d-4744-b912-4b200d1414ba","unavailable","402","application/json; charset=UTF-8",""
"EtevrLMDTp86rxv1IWIh","Frendy hrana za pse - Junior menu ćuretina 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741546461990-fjunior.png?alt=media&token=c27f4fec-681e-41a8-8934-e6167ce27035","unavailable","402","application/json; charset=UTF-8",""
"d9YuaZRmmqSP1PA0st5k","Frendy hrana za pse - Junior menu ćuretina 20kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741546515285-fjunior.png?alt=media&token=992a6cb6-7d31-4fd9-8f6d-bc7e7d849d08","unavailable","402","application/json; charset=UTF-8",""
"4zWXD4XyEVvvlqseBuSr","Frendy hrana za pse - Junior menu ćuretina 3kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741546400905-fjunior.png?alt=media&token=5fb0c307-1180-4fe7-a5d7-f7cb51ccae3c","unavailable","402","application/json; charset=UTF-8",""
"HP1rM9vWVAI8lLWQURfN","Frendy hrana za pse - konzerva sa govedinom 1230gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593178767-frendy-konzerva-govedina.png?alt=media&token=d4ea0b2c-6e60-4e9e-a22d-044ff3f2eafb","unavailable","402","application/json; charset=UTF-8",""
"SHmpFSX82NlWbCxqMwkm","Frendy hrana za pse - konzerva sa piletinom 1230gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593086074-frendy-konzerva-piletina.png?alt=media&token=dd39d925-3edc-4b17-b43a-f9f485068f0a","unavailable","402","application/json; charset=UTF-8",""
"l72OuDqBUrryJu8R6CtH","Frendy hrana za pse - Meaty Strips 200gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741593386484-Frendy-meaty-strips.png?alt=media&token=e2fa4236-f847-4de7-9b29-a6c59cdb9ed1","unavailable","402","application/json; charset=UTF-8",""
"8w6d39iKTrF6PtWw2wga","Frendy hrana za pse - Puppy menu ćuretina 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547489032-fpuppy.png?alt=media&token=859e3e85-8d61-4e37-955e-0d2772907da5","unavailable","402","application/json; charset=UTF-8",""
"aNtY5I0CBHYIXlDT2Wb1","Frendy hrana za pse - Puppy menu ćuretina 1kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547378226-fpuppy.png?alt=media&token=7a1e99cf-5242-461b-b830-5cad9c830fb3","unavailable","402","application/json; charset=UTF-8",""
"0BUzCa0dz4njiH473vVB","Frendy hrana za pse - Puppy menu ćuretina 3kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547437521-fpuppy.png?alt=media&token=ccf61f7f-a71b-4c18-ba84-6c5ba152bc28","unavailable","402","application/json; charset=UTF-8",""
"RvMXRPenm5gwOTjKeYPc","Frendy hrana za pse - salama sa govedinom 1kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741592636859-Frendy-salama-za-pse-sa-govedinom.png?alt=media&token=2b0ecf4c-6a8a-40af-9947-8730d903796f","unavailable","402","application/json; charset=UTF-8",""
"rJ3ZoAiyFe3MLF4lugF9","Frendy hrana za pse - salama sa piletinom 1kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741592473587-fpiletina.png?alt=media&token=4687ba42-04b9-4dfd-a307-01821bbb4d27","unavailable","402","application/json; charset=UTF-8",""
"QN6WrQglDeWIkhZKSvKc","Frendy hrana za pse - Sensitive fish menu morska riba i pirinač 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741548252134-fsensitive-meni.png?alt=media&token=22f9c849-b20b-4e7d-b532-83e140380dbc","unavailable","402","application/json; charset=UTF-8",""
"ENOMkLvZkU7ahrbMQfAA","Frendy hrana za pse - Sensitive fish menu morska riba i pirinač 20kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741548315014-fsensitive-meni.png?alt=media&token=37d42ce9-79e4-42cb-a1d6-6903a9837e7d","unavailable","402","application/json; charset=UTF-8",""
"Iff4z05FAu4rgNwL6d0q","Frendy hrana za pse - Sensitive fish menu morska riba i pirinač 3kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741548192029-fsensitive-meni.png?alt=media&token=b18e878e-0a67-41e4-8355-21c46828468e","unavailable","402","application/json; charset=UTF-8",""
"nC02P05tnJZmUkb2lmpE","Frendy hrana za pse - Super sport menu ćuretina 10kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547767184-fsupersport.png?alt=media&token=2a628764-3039-45d8-9356-761fca99c107","unavailable","402","application/json; charset=UTF-8",""
"R2GSZieIiRc00mXudebv","Frendy hrana za pse - Super sport menu ćuretina 20kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547822135-fsupersport.png?alt=media&token=0972c450-ef0a-49b9-9cf8-7a0323d15d70","unavailable","402","application/json; charset=UTF-8",""
"7IDQYVZr4uHNa01lauG2","Frendy hrana za pse - Super sport menu ćuretina 3kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547702329-fsupersport.png?alt=media&token=898014eb-3ef3-4901-a2d2-5cc34ddbab42","unavailable","402","application/json; charset=UTF-8",""
"AWQsxISeJ23p23Z9NbUm","Frendy hrana za pse - UNI DOG 20kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741592255160-uni-dog.png?alt=media&token=648f31d9-d5c2-4468-94c6-7c18df0e108e","unavailable","402","application/json; charset=UTF-8",""
"J3fh2KdpMuuZdso38DFB","Frendy hrana za pse - UNI DOG 5kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741592188721-uni-dog.png?alt=media&token=937d2573-4dac-4582-8f60-552fd8063f64","unavailable","402","application/json; charset=UTF-8",""
"cZE9UsuurhIrRkQfdaX8","Galbenon","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762509534762-GALBENON.webp?alt=media&token=294b3d05-cc41-4503-8102-f699e2acb0e4","unavailable","402","application/json; charset=UTF-8",""
"tgqD8K6UOdVwnZ3UXJDM","Galileo","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762515689995-galileo1.jpg?alt=media&token=9010fc2c-09ae-4e3d-8d1d-504ed3ebb9b3","unavailable","402","application/json; charset=UTF-8",""
"SkarGsxmQUePts3E4OQG","Galition ultra","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1761990551689-galition%20ultra.jpg?alt=media&token=90e2f553-8371-421b-acc0-ec617a874bfb","unavailable","402","application/json; charset=UTF-8",""
"MkG8wAtOnztfG6UQnUm3","Galmin","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1761990987659-galmin.jpg?alt=media&token=07c2708c-5082-428a-8a3e-6eb654b0b2e2","unavailable","402","application/json; charset=UTF-8",""
"GcydU5uhCkgNWrNjlhch","Galoksid","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762516127540-galoksid.webp?alt=media&token=59cd81c3-4be5-48fc-9338-d6673fed2090","unavailable","402","application/json; charset=UTF-8",""
"gqh4X1LpWmi9mX62InFf","Glifol 1l","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1760174694541-glifol%202.jpeg?alt=media&token=12d08693-aab9-4795-8a08-7f358ecfc3f1","unavailable","402","application/json; charset=UTF-8",""
"WSIxjyUTW6gdTt0rU02e","Globus EC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762509665989-GLOBUS-EC.webp?alt=media&token=bb33cefe-e831-40c9-a7eb-5fce5f56790e","unavailable","402","application/json; charset=UTF-8",""
"DHl9nd1mwAfHrbaQKAOp","Harpun","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1761991287411-harpun.jpg?alt=media&token=38626cab-95bd-4bc3-89e5-539e3f128e6a","unavailable","402","application/json; charset=UTF-8",""
"0UErYDV8dIdnR9aITPru","Herbal hrana za pse - Gravidity G1 12kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741618887963-G1-3D.png?alt=media&token=d8ae926b-287b-4854-a257-7211829b63b1","unavailable","402","application/json; charset=UTF-8",""
"pDC7MuXnieWho8nGqoCj","Herbal hrana za pse - Gravidity G2 12kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741618991792-G2-3D-final.png?alt=media&token=1b7b6c7f-76c5-463b-9ff9-a1e3eecd40e4","unavailable","402","application/json; charset=UTF-8",""
"VxzqrFB9n3QfLFAceUF9","Herbal hrana za pse - Puppy Maxi 12kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619063221-Puppy-MAXI-3D-final.png?alt=media&token=0efff16f-323f-4da2-b843-7b9cfd6f0487","unavailable","402","application/json; charset=UTF-8",""
"qsFQ68gktJeKY1aEuhwV","Herbal hrana za pse - Puppy Mini 12kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619132819-Puppy-MINI-3D-final.png?alt=media&token=2402df53-77b3-4b61-9b10-422539ca94d3","unavailable","402","application/json; charset=UTF-8",""
"Oq3Es02HnkXKzTrjjXjD","Insajder","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762516439664-Insajder-300-ml.webp?alt=media&token=95102fc9-db13-4744-9a0a-21e8679e56ca","unavailable","402","application/json; charset=UTF-8",""
"deyNG3xIIPMddOzS1lpQ","Kabuki 2,5-EC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762509772701-KABUKI-2.5.webp?alt=media&token=5368598e-5194-4389-843a-eaa2664ecc74","unavailable","402","application/json; charset=UTF-8",""
"GJwt4wGOmhMMwMxTggE6","Karika","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1761991481859-KARIKA-1-l.webp?alt=media&token=181c5841-2de7-4351-a0b9-4156c49f5c15","unavailable","402","application/json; charset=UTF-8",""
"iLntt89T4Nimgb6y2oyp","Kozak","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762506822251-kozak1.JPG?alt=media&token=ae82af70-57c0-45e4-9c71-771430e95bea","unavailable","402","application/json; charset=UTF-8",""
"qs68J6zMiIlTd8YlwnAD","Krastavac kornišon Ajax F1","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762589172044-ajax%20kornison.jpg?alt=media&token=1042b3bf-350f-4e96-9fdf-25bbf861e17a","unavailable","402","application/json; charset=UTF-8",""
"qs68J6zMiIlTd8YlwnAD","Krastavac kornišon Ajax F1","1","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762589173821-ajax%202.jpg?alt=media&token=c05908ae-df1a-4e4c-a458-586d4be33091","unavailable","402","application/json; charset=UTF-8",""
"qs68J6zMiIlTd8YlwnAD","Krastavac kornišon Ajax F1","2","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762589175443-ajax%20kesica.png?alt=media&token=272325b1-2cca-471d-b2b0-e318a47b3eb9","unavailable","402","application/json; charset=UTF-8",""
"N9dMbFdLbNtNi9lM0ig2","Krastavac kornišon Monolit F1","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762588575944-monolit%203.jpg?alt=media&token=8e17bd50-1c26-4133-9c01-969baf5de105","unavailable","402","application/json; charset=UTF-8",""
"N9dMbFdLbNtNi9lM0ig2","Krastavac kornišon Monolit F1","1","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762588576881-monolit%202.jpg?alt=media&token=6d7b2289-deec-47e4-8148-b21e7d903c74","unavailable","402","application/json; charset=UTF-8",""
"N9dMbFdLbNtNi9lM0ig2","Krastavac kornišon Monolit F1","2","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762588578719-monolit%20kesica.jpg?alt=media&token=2ae99a44-c2e4-419c-aeee-a23f5f7718dc","unavailable","402","application/json; charset=UTF-8",""
"SSVGawpKRCqj00czC4ap","Kristal 20-20-20+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741718836062-2.jpg?alt=media&token=8236899f-40e8-494c-ac67-f16dd4d78d38","unavailable","402","application/json; charset=UTF-8",""
"vFQDETYSsh0LqTEMbF71","Kristal Berry 14-8-30+2MgO+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741719646054-8.jpg?alt=media&token=3bddf6cd-b4d5-4b8a-9f91-ff405df966b0","unavailable","402","application/json; charset=UTF-8",""
"RMogRjHlAZaMaHMSBMkx","Kristal Blueberry 1 20-5-10+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741719768949-9.png?alt=media&token=a1e54c98-bb4a-4a3d-a22b-c0e2c640530b","unavailable","402","application/json; charset=UTF-8",""
"NzRmDrkGnjSrMHeyshCX","Kristal Blueberry 2 10-5-20+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741719836499-10.png?alt=media&token=cdc22950-5abf-4919-a70b-a05acc0cffce","unavailable","402","application/json; charset=UTF-8",""
"KCiv6BpJOdyncWZcbsP4","Kristal Finale 5-10-45+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741720012637-11.jpg?alt=media&token=2412d499-dbb2-4515-8195-9abe18caa6d9","unavailable","402","application/json; charset=UTF-8",""
"uZAMPWknD7Ay1nRnzCu6","Kristal Melon 14-7-28+3.5MgO+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741719424501-6.jpg?alt=media&token=ea37757b-0b44-4e69-9a43-81e30572b372","unavailable","402","application/json; charset=UTF-8",""
"1an0d4DFVnIP18IuNRDA","Kristal Nitro 25-5-10+2MgO+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741718995787-3.jpg?alt=media&token=d8bde6eb-a29b-46e4-ba83-8169b6304f78","unavailable","402","application/json; charset=UTF-8",""
"Rpk7LSErQSUslZqyznVh","Kristal Pepper 11-7-33+4MgO+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741719530683-7.jpg?alt=media&token=1c5608d4-8927-44ec-a0e5-082684138c80","unavailable","402","application/json; charset=UTF-8",""
"wGZkzLCnZzrHYzNNn6Vn","Kristal Start 10-45-10+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741718721968-1.jpg?alt=media&token=29caadc6-4619-4ff1-9797-0c2ed15ae971","unavailable","402","application/json; charset=UTF-8",""
"tN50ZHfBZEWoNi0f1ISO","Kristal Tomato 12.5-6-31+4MgO+ME","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741719305331-5.jpg?alt=media&token=ba3515d6-8f67-4db0-988c-e5e4a0027cba","unavailable","402","application/json; charset=UTF-8",""
"RVvOVSvx2aXI7kRH0Zcw","Kupus Potomak F1","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762522743473-potomak1.jpg?alt=media&token=f1c0100c-4612-4e78-844d-59891b883de5","unavailable","402","application/json; charset=UTF-8",""
"RVvOVSvx2aXI7kRH0Zcw","Kupus Potomak F1","1","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762522744512-POTOMAK_86_1.jpg?alt=media&token=cc198b0e-cc71-40c4-94e7-071860708090","unavailable","402","application/json; charset=UTF-8",""
"n1zZdhQ5Vd6qHxrCinFI","Kvazar","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762509915912-kvazar.webp?alt=media&token=4ebdc021-7eed-4741-a718-5d02afa94a4a","unavailable","402","application/json; charset=UTF-8",""
"ZbHVhkq9iUnvZo3lsVXE","Lebosol Bor","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234175870-lebosol%20bor.jpg?alt=media&token=25bc20b2-3fe0-4fac-bfb4-d0cc05081066","unavailable","402","application/json; charset=UTF-8",""
"F5MQ6LCXKEaeQ4yXOcyK","Lebosol Calcium Forte","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764233965762-lebosol%20calcium.jpg?alt=media&token=45d7f127-0848-4bd1-bbfc-b7321dfbf4a5","unavailable","402","application/json; charset=UTF-8",""
"jZvdY6RzL1lEWlpD9Ox5","Lebosol Cink 700 SC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234452647-lebosol%20cink.jpg?alt=media&token=a8054d6b-c3b2-4bf5-aaf2-986111e4febf","unavailable","402","application/json; charset=UTF-8",""
"FOdROyOxMGgCoQ6IV4ZK","Lebosol Kalium 450","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234101246-lebosol%20kalijum.jpg?alt=media&token=26c83446-1e02-4fd3-93bf-d5d124d0de81","unavailable","402","application/json; charset=UTF-8",""
"nFUA3Fn3GoWZM5otuq0U","Lebosol Mangan 500 SC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234356396-lebosol%20mangan.png?alt=media&token=95a659f1-d9c0-4773-ac33-725cfa807bf7","unavailable","402","application/json; charset=UTF-8",""
"FIZLf8jJ88lQoBFxWKa8","Lebosol Nutriplant 8-8-6","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234627869-lebosol%208-8-6.png?alt=media&token=0bbd6a18-2c50-4b0f-9a68-dd399f3fffaf","unavailable","402","application/json; charset=UTF-8",""
"Hr9polObU9ByAoRmwVFs","Lebosol PK- Max 5/1","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234275730-lebosol%20pk.jpg?alt=media&token=837fa51a-6109-44b6-94ca-3d634756fc0d","unavailable","402","application/json; charset=UTF-8",""
"2ldBozgPheD5nGpXH0Qn","Lebosol RapsMix SC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764234540277-lebosol%20mix.jpg?alt=media&token=2027957d-e835-4059-882b-f16dbb02c4e7","unavailable","402","application/json; charset=UTF-8",""
"RaFhONpppzR2LangyOzz","Legat SP","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762516512232-legat.jpg?alt=media&token=1d5e8160-64dd-4c82-914d-fb6e792c6d92","unavailable","402","application/json; charset=UTF-8",""
"vo5INM7LszLohhTXm931","Lithomer (Cao-Mgo) 39,5%-10%","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764323090033-Lithomer.jpg?alt=media&token=5381d56d-3d5a-4fcb-b998-2f3944e25e65","unavailable","402","application/json; charset=UTF-8",""
"7iKw0J3P9BBPxODR8tqx","Logan","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762510081403-logan.webp?alt=media&token=c538ff34-4222-401c-9b81-3a401aa0ebbe","unavailable","402","application/json; charset=UTF-8",""
"e40RGzfmPrg2loEHjXYI","Magnetic","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762516713543-magnetic.webp?alt=media&token=46871c26-85b0-4514-a332-2a10e4deeabe","unavailable","402","application/json; charset=UTF-8",""
"OYronSZtaFmUWTCEUu4K","Magni-Cal B","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741768134520-5.jpg?alt=media&token=2cecee81-6b6d-411e-aa73-926737a3e664","unavailable","402","application/json; charset=UTF-8",""
"pBjrdhdsFWhWskRo9Q6i","Mangan Organo 12","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741768852998-FITOFERT-MANGAN-ORGANO-12.jpg?alt=media&token=d20ba02c-c391-4ec8-be00-5e2bc38281a3","unavailable","402","application/json; charset=UTF-8",""
"xi6OkAlOOApHCbe9a0mH","Megafol","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764233691673-megafol.png?alt=media&token=8a514904-8f1f-4ea7-9502-e31cd9113561","unavailable","402","application/json; charset=UTF-8",""
"vBCAKifsE7knAyAKGDyg","Metod 480 SC","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762517903990-metod.webp?alt=media&token=6d721a26-86cd-45de-b064-92528ecda832","unavailable","402","application/json; charset=UTF-8",""
"EbiKcdrOEK7b9U7lCsbt","Mg-Max","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741768030792-4.jpg?alt=media&token=189dc326-1488-4278-84fc-c4edaa6afc2e","unavailable","402","application/json; charset=UTF-8",""
"SmzjKtpbPzNpOWoei5ve","Monosan Herbi 500","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762510266028-monosan.webp?alt=media&token=37a1cd69-cffd-4b3d-955d-fbe2ae900f76","unavailable","402","application/json; charset=UTF-8",""
"fcqiAZHEnXCrFxbZQiUE","Motorni trimer Villager BC 1250 S","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1740858683046-bc-trimer-s.jpg?alt=media&token=523c2d13-bdd7-43b3-a27c-75bca14ef9a7","unavailable","402","application/json; charset=UTF-8",""
"fcqiAZHEnXCrFxbZQiUE","Motorni trimer Villager BC 1250 S","1","false","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1740858951642-trimer.jfif?alt=media&token=5c8c6c8f-b658-438e-b286-a70175892d65","unavailable","402","application/json; charset=UTF-8",""
"7HjjeoWeQVoXFpsPqE2H","Neon","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762518082744-Neon.jpeg?alt=media&token=ab18e75c-fab7-4c9a-9ee9-841d1ed922a8","unavailable","402","application/json; charset=UTF-8",""
"6eH9ISycdUETUyGBhkQy","Nervosol Organic NPK 4-3-4","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764322672560-nervosol.jpg?alt=media&token=51cefafc-8950-4874-81d2-e0f6941d5907","unavailable","402","application/json; charset=UTF-8",""
"C5lxjoRJ83bDW9LCEaer","Okvir","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762510420098-okvir2.jpg?alt=media&token=4a0e678e-e4f4-4e68-b951-3e7a565c58d7","unavailable","402","application/json; charset=UTF-8",""
"42uDFsvvn5RA2r1znDRY","Pampas","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762510595920-pampas.webp?alt=media&token=a504687c-3431-4b95-b7f6-ddcc90853640","unavailable","402","application/json; charset=UTF-8",""
"KS59Aeq2qsGAgNh4H0z1","Panorama Bio Plus","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1764321850390-Panorama-BIO-PLUS.jfif?alt=media&token=45deae20-479f-4381-b996-919d6fd2df43","unavailable","402","application/json; charset=UTF-8",""
"pYlSzuFlYNcBncDYJJdv","Paradajz Motril F1","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762523039819-motril%20f1.jpg?alt=media&token=b88c4e70-8316-4bc2-8d26-ef48dc3e58c2","unavailable","402","application/json; charset=UTF-8",""
"c8lYb6PIhwcRGUbF6fHG","Pehar","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762518221970-pehar.webp?alt=media&token=4aaad6bc-25a3-4fcd-8315-84794d8b8077","unavailable","402","application/json; charset=UTF-8",""
"vMzzdAay34bbCZghgrtn","Ph Green","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741769402800-FITOFERT-PH-GREEN.jpg?alt=media&token=e187dedd-d256-4b36-8dcf-5ee8503f6047","unavailable","402","application/json; charset=UTF-8",""
"LvxNm02dsRCQKtl6qqjh","Plamen","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762510672288-PLAMEN.webp?alt=media&token=d369954a-a16a-4a35-ae85-cbff15a51218","unavailable","402","application/json; charset=UTF-8",""
"cVDPIH7HMdeqJc4RbKW2","Plavo ulje","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1762518344320-plavo%20ulje.jpeg?alt=media&token=d3521130-ab9e-4f16-97d8-91025edf5dde","unavailable","402","application/json; charset=UTF-8",""
"9hUqZ4MsMTu2TTgTB646","Polux","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1761989253044-polux%20(1).jpg?alt=media&token=970a2439-e7bb-4d28-81ae-5c064ea7e51a","unavailable","402","application/json; charset=UTF-8",""
"oTNQogKvcwLXU5pjuZWL","Premil hrana za pse - Atlantic 15kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619480506-3D-Atlantic-oj1p.png?alt=media&token=16f991c1-110d-43a4-9061-052675219182","unavailable","402","application/json; charset=UTF-8",""
"KInY7chtPcPaTBRiXB2m","Premil hrana za pse - Atlantic 2,5kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619399295-3D-Atlantic-oj1p.png?alt=media&token=2b18d7c0-729d-4356-9f1c-3a81ef7fc4b3","unavailable","402","application/json; charset=UTF-8",""
"hnbFJ5rHQqu3KpfxNNjK","Premil hrana za pse - Atlantic 900gr","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619346701-3D-Atlantic-oj1p.png?alt=media&token=a227168d-10b7-40f5-90bc-d1882ba31378","unavailable","402","application/json; charset=UTF-8",""
"EQRs5XzE100Ty5Rm8g6u","Premil hrana za pse - Junior 15kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619616543-3D-Junior.png?alt=media&token=1c5fbfaf-b7e7-49c3-a161-ca81950cd74d","unavailable","402","application/json; charset=UTF-8",""
"VMtX9DY97CbLp6e9YTDR","Premil hrana za pse - Junior 2,5kg","0","true","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741619574067-3D-Junior.png?alt=media&token=2c0eb188-367f-4c77-83a5-074652172f1d","unavailable","402","application/json; charset=UTF-8",""
