"productId","name","category","subcategory","manufacturer","price","onDiscount","discountPrice","description","images"
"zXC5yqs0Rnt3bfEvJbGe","Frendy hrana za pse - Active menu ćuretina 3kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Active Menu je potpuna hrana za ishranu pasa svih rasa, koji imaju povišen nivo fizičke aktivnosti, radnih pasa, gravidnih i kuja dojilja, pasa izloženih ekstremnim klimatskim uslovima i pasa podvrgnutih stresu.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 79%.
Obezbeđuje vašim ljubimcima mnoštvo energije kako bi mogli da izvrše sve aktivnosti kojima su izloženi, kao i brzu nadoknadu svih hranljivih materija potrošenih usled povećane fizičke aktivnosti.
Ishrana Frendy Active granulama obezbeđuje dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu pasa izloženih većim fizičkim aktivnostima.
Ukus: ćuretina.
Pakovanje: 3 kg

Saveti za upotrebu
FRENDY ACTIVE je namenjen za ishranu svih rasa pasa koji su izloženi većim fizičkim aktivnostima, za ishranu gravidnih i kuja dojilja, kao i za ishranu pasa izloženih stresu. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući

dnevnu dozu. Period privikavanja na FRENDY ACTIVE hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY ACTIVE, tako da se postepeno povećava učešće FRENDY ACTIVE–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije skroba (kukuruzni gluten prvog kvaliteta), proizvodi industrije šećera (suvi rezanci od šećerne repe), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741546695796-factive.png?alt=media&token=92aabb20-afea-4ebe-98bb-a7f9cde74f5e"
"q4fP4Qft44AjmKz4Mt2Q","Frendy hrana za pse - Adult menu ćuretina 10kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Adult Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerene fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 79%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu odraslih pasa umerene fizičke aktivnosti.
Ukus: ćuretina.
Pakovanje: 10 kg

Saveti za upotrebu
FRENDY ADULT je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu.
Period privikavanja na FRENDY ADULT hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju jeprethodno jeo i FRENDY ADULT, tako da se postepeno povećava učešće FRENDY ADULTA–a u obroku psa.


Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547177045-fadult.png?alt=media&token=958f28ff-53dd-4c51-aa57-c91fece027e5"
"duYPVr7tepQP1Q7soFQN","Frendy hrana za pse - Adult menu ćuretina 1kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Adult Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerene fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 79%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu odraslih pasa umerene fizičke aktivnosti.
Ukus: ćuretina.
Pakovanje: 1 kg

Saveti za upotrebu
FRENDY ADULT je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu.
Period privikavanja na FRENDY ADULT hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju jeprethodno jeo i FRENDY ADULT, tako da se postepeno povećava učešće FRENDY ADULTA–a u obroku psa.


Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547014234-fadult.png?alt=media&token=62a5fb20-c0e3-4233-beaa-b27b40052c39"
"cAFyWWOi38Kf9lOXHRdV","Frendy hrana za pse - Adult menu ćuretina 20kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Adult Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerene fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 79%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu odraslih pasa umerene fizičke aktivnosti.
Ukus: ćuretina.
Pakovanje: 20 kg

Saveti za upotrebu
FRENDY ADULT je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu.
Period privikavanja na FRENDY ADULT hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju jeprethodno jeo i FRENDY ADULT, tako da se postepeno povećava učešće FRENDY ADULTA–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547234730-fadult.png?alt=media&token=721fa536-f759-407d-9b07-2b18255e0cfa"
"k9vTjYj8fAX8vYhjiAps","Frendy hrana za pse - Adult menu ćuretina 3kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Adult Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerene fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 79%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku. Za kompletnu i uravnoteženu ishranu odraslih pasa umerene fizičke aktivnosti.
Ukus: ćuretina.
Pakovanje: 3 kg

Saveti za upotrebu
FRENDY ADULT je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom. Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu.
Period privikavanja na FRENDY ADULT hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju jeprethodno jeo i FRENDY ADULT, tako da se postepeno povećava učešće FRENDY ADULTA–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (kalcijum-karbonat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741547074754-fadult.png?alt=media&token=4547f1ad-e87f-4139-9c65-6a761d146345"
"IjJBbJO2KvTUEWZVvGZ6","Frendy hrana za pse - Complete menu ćuretina 10 kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Complete Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerenog nivoa fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 65%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Za kompletnu i uravnoteženu ishranu odraslih pasa.
Ukus: ćuretina.
Pakovanje: 10 kg

Saveti za upotrebu: FRENDY COMPLETE je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom.
Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY COMPLETE hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY COMPLETE, tako da se postepeno povećava učešće FRENDY COMPLETE–a u obroku psa.

Sirovinski sastav: Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741544268886-f1.png?alt=media&token=160a561a-2c22-4795-9917-12792bf818bf"
"ENNvXATBQMynIXRCP0x0","Frendy hrana za pse - Complete menu ćuretina 1kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Complete Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerenog nivoa fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 65%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Za kompletnu i uravnoteženu ishranu odraslih pasa.
Ukus: ćuretina.
Pakovanje: 1 kg

Saveti za upotrebu: FRENDY COMPLETE je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom.
Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY COMPLETE hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY COMPLETE, tako da se postepeno povećava učešće FRENDY COMPLETE–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741545019033-f1.png?alt=media&token=e5492d9e-28dc-422b-832a-a7ccbf44b570"
"oHc6NAIjcjhnGjcbOdUM","Frendy hrana za pse - Complete menu ćuretina 20kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Complete Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerenog nivoa fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 65%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Za kompletnu i uravnoteženu ishranu odraslih pasa.
Ukus: ćuretina.
Pakovanje: 20 kg

Saveti za upotrebu: FRENDY COMPLETE je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom.
Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY COMPLETE hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY COMPLETE, tako da se postepeno povećava učešće FRENDY COMPLETE–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741545163621-f1.png?alt=media&token=d2b569f7-5982-446a-a1eb-5dfbc85fa02a"
"XBaTrQBPZgWuSy2rBiku","Frendy hrana za pse - Complete menu ćuretina 3kg","Pet program","Hrana za kućne ljubimce","Gebi","1","false","","Frendy Complete Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerenog nivoa fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 65%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Za kompletnu i uravnoteženu ishranu odraslih pasa.
Ukus: ćuretina.
Pakovanje: 3 kg

Saveti za upotrebu: FRENDY COMPLETE je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom.
Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY COMPLETE hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY COMPLETE, tako da se postepeno povećava učešće FRENDY COMPLETE–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741545071457-f1.png?alt=media&token=9083d499-2868-4ede-9b5d-63c59f550a6b"
"jIur7n58vwDmfZcH4Arf","Frendy hrana za pse - Complete menu govedina 10kg","Pet program","Oprema za kućne ljubimce","Gebi","1","false","","Frendy Complete Menu je potpuna hrana za ishranu odraslih pasa svih rasa umerenog nivoa fizičke aktivnosti.
Hrana je napravljena od pažljivo biranih sastojaka vrhunskog kvaliteta. Sadrži sve vitamine i minerale neophodne za pravilnu i uravnoteženu ishranu pasa.
Sadrži visok procenat proteina životinjskog porekla – najmanje 65%.
Obezbeđuje vašim ljubimcima dobro zdravlje, jake kosti, zdrave zube, lepu i sjajnu dlaku.
Za kompletnu i uravnoteženu ishranu odraslih pasa.
Ukus: govedina.
Pakovanje: 10 kg

Saveti za upotrebu: FRENDY COMPLETE je namenjen za ishranu odraslih pasa svih rasa. Koristi se u suvom ili nakvašenom stanju posebno ili u kombinaciji sa drugom hranom.
Ako se dozira u suvom stanju, vašim ljubimcima obezbedite uvek svežu vodu za piće. Ako do sada pas nije uzimao potpunu hranu u suvom stanju, hrana se dozira postepeno, uvek povećavajući dnevnu dozu. Period privikavanja na FRENDY COMPLETE hranu za kućne ljubimce treba da traje najmanje 7 dana. U ovom periodu psu treba davati izmešanu hranu koju je prethodno jeo i FRENDY COMPLETE, tako da se postepeno povećava učešće FRENDY COMPLETE–a u obroku psa.

Sirovinski sastav: Zrnasta hraniva (žitarice – kukuruz, pirinač, pšenica), hraniva životinjskog porekla (dehidrirano meso ćuretine, živinska mast i jaja u prahu), mlinski proizvodi od žita (pšenično brašno i sitne pšenične mekinje), proizvodi industrije šećera (suvi rezanci od šećerne repe), ostali biljni proizvodi (prirodna vlakna – brašno od sušene lucerke), laneno seme, proizvodi industrije alkohola i vrenja (sušeni pivski kvasac), aroma, vitaminska hraniva (Vitamin A, Vitamin D3, Vitamin E, Vitamin K3, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin C, Biotin, Niacin, Kalcijum Pantotenat, Holin Hlorid, Folna kiselina), mineralna hraniva (monokalcijum-fosfat, natrijum-hlorid, Cink-glicinat, cink-sulfat, bakar-sulfat, bakar-glicinat, gvožđe-sulfat, mangan-sulfat, kalcijum-jodat, natrijum selenit, selenski kvasac), antioksidans (BHA, BHT) i konzervans (kalcijum-propionat, fumarna, sorbična i limunska kiselina), Yucca schidigera ekstrakt, manan-oligo-saharidi.","https://firebasestorage.googleapis.com/v0/b/web-shop-model.appspot.com/o/images%2F1741545753963-f1.png?alt=media&token=19ddb584-c84d-4c3f-87b4-a26e11709659"
